Date,Price,Volume,% change in vs yesterday,Is ATH,Last 7 days growth,Prediction
44573,42729.29,33943.2928,0.02,0,-0.016612913,1
44574,43902.65,34910.87762,0.03,0,0.019041463,0
44575,42558.35,32640.88292,-0.03,0,0.023862256,1
44576,43059.96,21936.05616,0.01,0,0.03311489,1
44577,43084.29,20602.35271,0,0,0.029133669,0
44578,43071.66,27562.08613,0,0,0.029868379,0
44579,42201.63,29324.08257,-0.02,0,-0.012348906,1
44580,42352.12,31685.72159,0,0,-0.035317458,0
44581,41660,42330.33953,-0.02,0,-0.021108666,0
44582,40680.92,88860.892,-0.02,0,-0.055249471,0
44583,36445.31,90471.33896,-0.1,0,-0.154092826,0
44584,35071.42,44279.52354,-0.04,0,-0.185742551,1
44585,36244.55,91904.75321,0.03,0,-0.141157581,1
44586,36660.35,49232.40183,0.01,0,-0.13439162,1
44587,36958.32,69830.16036,0.01,0,-0.112858377,0
44588,36807.24,53020.87934,0,0,-0.095221052,1
44589,37160.11,42154.26956,0.01,0,0.019612949,1
44590,37716.57,26129.49682,0.01,0,0.075421811,1
44591,38166.83,21430.66527,0.01,0,0.053036388,0
44592,37881.75,36855.2458,-0.01,0,0.033316649,1
44593,38466.9,34574.44663,0.02,0,0.040818414,1
44594,38694.59,35794.6813,0.01,0,0.051276597,0
44595,36896.37,32081.10999,-0.05,0,-0.007097396,1
44596,37311.98,64703.95874,0.01,0,-0.010727115,1
44597,41571.7,32532.34372,0.11,0,0.089210186,0
44598,41382.6,22405.16704,0,0,0.092415213,1
44599,42380.87,51060.62006,0.02,0,0.101749036,1
44600,43839.99,64880.29387,0.03,0,0.132974661,1
44601,44043,34428.16729,0,0,0.193694664,1
44602,44372.71,62357.29091,0.01,0,0.189234932,0
44603,43495.44,44975.1687,-0.02,0,0.046275231,0
44604,42373.73,26556.85681,-0.03,0,0.023950404,0
44605,42217.87,17732.08113,0,0,-0.003846075,0
44606,42053.65,34010.1306,0,0,-0.040746816,1
44607,42535.94,38095.19576,0.01,0,-0.034217923,1
44608,44544.85,28471.8727,0.05,0,0.003879411,0
44609,43873.56,47245.99494,-0.02,0,0.008693325,0
44610,40515.71,43845.92241,-0.08,0,-0.043848394,0
44611,39974.45,18042.0551,-0.01,0,-0.053139109,1
44612,40079.17,33439.29011,0,0,-0.046951454,0
44613,38386.89,62347.68496,-0.04,0,-0.09754222,0
44614,37008.16,53785.94589,-0.04,0,-0.169193296,1
44615,38230.33,43560.732,0.03,0,-0.128624848,0
44616,37250.02,120476.2946,-0.03,0,-0.080603055,1
44617,38328.68,56574.57125,0.03,0,-0.041170548,1
44618,39219.16,29361.2568,0.02,0,-0.02145778,0
44619,39116.73,46229.44719,0,0,0.019012741,0
44620,37699.08,73945.63858,-0.04,0,0.018669396,1
44621,43160,61743.09873,0.14,0,0.128946572,1
44622,44421.2,57782.65081,0.03,0,0.192514796,0
44623,43892.99,50940.61021,-0.01,0,0.145173536,0
44624,42454,61964.68498,-0.03,0,0.082481114,0
44625,39148.65,30363.13341,-0.08,0,0.000816019,1
44626,39397.97,39677.26158,0.01,0,0.045064495,0
44627,38420.8,63994.11559,-0.02,0,-0.109805375,0
44628,37988.01,55583.06638,-0.01,0,-0.144822517,1
44629,38730.63,67392.58799,0.02,0,-0.117612402,1
44630,41941.7,71962.93154,0.08,0,-0.012067179,0
44631,39422.01,59018.7642,-0.06,0,0.006982616,0
44632,38729.57,24034.36432,-0.02,0,-0.016965341,1
44633,38807.35,32791.82359,0,0,0.010060957,0
44634,37777.35,46945.45375,-0.03,0,-0.005545434,1
44635,39671.37,46015.54926,0.05,0,0.024289303,0
44636,39280.33,88120.76167,-0.01,0,-0.063454033,1
44637,41114.01,37189.38087,0.05,0,0.042920186,0
44638,40917.89,45408.00969,0,0,0.056502564,1
44639,41757.51,29067.18108,0.02,0,0.076020651,1
44640,42201.13,30653.33468,0.01,0,0.117101385,0
44641,41262.11,39426.24877,-0.02,0,0.040097935,0
44642,41002.26,59454.94294,-0.01,0,0.043836954,1
44643,42364.13,40828.87039,0.03,0,0.03040618,1
44644,42882.76,56195.12374,0.01,0,0.048019827,1
44645,43991.46,54614.43648,0.03,0,0.053498161,1
44646,44313.16,23041.61741,0.01,0,0.050046764,1
44647,44511.27,41874.91071,0,0,0.078744398,1
44648,46827.76,58949.2614,0.05,0,0.142077534,1
44649,47122.21,36772.28457,0.01,0,0.112313884,1
44650,47434.79,40947.2085,0.01,0,0.106150584,0
44651,47067.99,48645.12667,-0.01,0,0.06993471,0
44652,45510.35,56271.06474,-0.03,0,0.027016579,1
44653,46283.49,37073.53582,0.02,0,0.039815085,0
44654,45810.99,33394.67794,-0.01,0,-0.021712975,1
44655,46407.36,44641.87514,0.01,0,-0.015170129,1
44656,46580.5,42192.74852,0,0,-0.018009777,0
44657,45497.54,60849.32936,-0.02,0,-0.033365563,0
44658,43170.47,37396.54156,-0.05,0,-0.051414239,1
44659,43444.2,42375.04203,0.01,0,-0.061345633,0
44660,42252.02,17891.66047,-0.03,0,-0.077688127,1
44661,42753.96,22771.09403,0.01,0,-0.078724582,0
44662,42158.85,63560.44721,-0.01,0,-0.094924915,0
44663,39530.45,57751.01778,-0.06,0,-0.131151926,1
44664,40074.95,41342.27254,0.01,0,-0.07170457,1
44665,41147.78,36807.01401,0.03,0,-0.05285907,0
44666,39942.37,24026.35739,-0.03,0,-0.054663659,1
44667,40551.9,15805.44718,0.02,0,-0.051505404,0
44668,40378.7,19988.49259,0,0,-0.042224823,0
44669,39678.11,54243.49575,-0.02,0,0.003735348,1
44670,40801.13,35788.85843,0.03,0,0.018120547,1
44671,41493.19,40877.35041,0.02,0,0.008394378,0
44672,41358.19,59316.27657,0,0,0.03544657,0
44673,40480.01,46664.0196,-0.02,0,-0.00177279,0
44674,39709.19,20291.42375,-0.02,0,-0.016580772,0
44675,39441.61,26703.61186,-0.01,0,-0.005960465,0
44676,39450.12,63037.12784,0,0,-0.033112073,1
44677,40426.08,66650.258,0.02,0,-0.025717714,0
44678,38112.64,57083.12272,-0.06,0,-0.078474179,1
44679,39235.72,56086.6715,0.03,0,-0.030738382,1
44680,39742.06,51453.65715,0.01,0,0.000827768,0
44681,38596.11,35321.18989,-0.03,0,-0.021436752,0
44682,37630.8,38812.24104,-0.03,0,-0.04611697,1
44683,38468.35,53200.92628,0.02,0,-0.048427401,1
44684,38525.16,40316.45358,0,0,0.010823706,0
44685,37728.95,62574.61736,-0.02,0,-0.038403016,1
44686,39690,88722.43355,0.05,0,-0.001309947,0
44687,36552.97,68437.80187,-0.08,0,-0.052936423,0
44688,36013.77,34281.70682,-0.01,0,-0.042970917,0
44689,35472.4,72445.64344,-0.02,0,-0.077880907,0
44690,34038.39,191876.9264,-0.04,0,-0.116463371,0
44691,30074.23,165532.0031,-0.12,0,-0.202887173,1
44692,31017.11,207063.7393,0.03,0,-0.218515747,0
44693,29103.94,204507.2631,-0.06,0,-0.203787271,0
44694,29029.74,97872.36957,0,0,-0.193926656,1
44695,29287.05,51095.87863,0.01,0,-0.174370778,1
44696,30086.74,46275.66912,0.03,0,-0.116093916,1
44697,31328.89,73082.19658,0.04,0,0.041718774,0
44698,29874.01,56724.13307,-0.05,0,-0.036853853,1
44699,30444.93,59749.15799,0.02,0,0.046075892,0
44700,28715.33,67877.36415,-0.06,0,-0.010830617,1
44701,30319.22,60517.25325,0.06,0,0.035243222,0
44702,29201.01,20987.13124,-0.04,0,-0.029439215,1
44703,29445.07,36158.98748,0.01,0,-0.060130442,1
44704,30293.93,63901.49932,0.03,0,0.014056365,0
44705,29109.14,59442.96036,-0.04,0,-0.043875614,1
44706,29654.58,59537.38659,0.02,0,0.032709009,0
44707,29542.14,94581.65463,0,0,-0.025629947,0
44708,29201.35,90998.5201,-0.01,0,1.16434E-05,0
44709,28629.81,34479.35127,-0.02,0,-0.027687487,1
44710,29031.33,27567.34764,0.01,0,-0.041678316,1
44711,29468.1,96785.9476,0.02,0,0.012331522,1
44712,31734.23,62433.11632,0.08,0,0.070129134,1
44713,31801.05,103395.6338,0,0,0.076463993,0
44714,29805.84,56961.42928,-0.06,0,0.020700755,1
44715,30452.63,54067.44727,0.02,0,0.063668603,0
44716,29700.21,25617.90113,-0.02,0,0.023039937,1
44717,29864.03,23139.9281,0.01,0,0.013435885,1
44718,29919.2,68836.92456,0,0,-0.057194707,1
44719,31373.1,110674.5166,0.05,0,-0.013457103,0
44720,31125.32,68542.61276,-0.01,0,0.044269177,0
44721,30204.77,46291.1865,-0.03,0,-0.008139198,0
44722,30109.93,76204.2498,0,0,0.013795189,0
44723,29091.87,65901.39895,-0.03,0,-0.025855854,0
44724,28424.71,92474.59881,-0.02,0,-0.049950868,0
44725,26574.53,254611.035,-0.07,0,-0.152951733,0
44726,22485.27,187201.6467,-0.15,0,-0.277589114,0
44727,22136.42,200774.4935,-0.02,0,-0.267121716,1
44728,22583.72,99673.59429,0.02,0,-0.249957738,0
44729,20400.6,86694.33663,-0.1,0,-0.298752538,1
44730,20468.81,196441.6555,0,0,-0.279893797,0
44731,18970.79,128320.876,-0.07,0,-0.286128861,1
44732,20574,109028.9415,0.08,0,-0.085000981,0
44733,20573.9,104371.0749,0,0,-0.070585939,1
44734,20723.51,92133.97938,0.01,0,-0.082369512,0
44735,19988,83127.08716,-0.04,0,-0.020224895,1
44736,21110.12,77430.36622,0.06,0,0.031331084,1
44737,21237.68,51431.67794,0.01,0,0.119493706,1
44738,21491.18,53278.10464,0.01,0,0.044579566,0
44739,21038.08,64475.0013,-0.02,0,0.022561595,0
44740,20742.57,63801.0832,-0.01,0,0.000919728,0
44741,20281.28,77309.04379,-0.02,0,0.014672804,0
44742,20123,93846.64806,-0.01,0,-0.046760511,0
44743,19942.21,111844.5949,-0.01,0,-0.060998659,0
44744,19279.8,46180.3021,-0.03,0,-0.102897095,0
44745,19252.82,51087.46631,0,0,-0.084858504,1
44746,19315.83,74814.04601,0,0,-0.068783184,1
44747,20236.71,96041.13756,0.05,0,-0.002197593,0
44748,20175.84,82439.5808,0,0,0.002625851,1
44749,20564.51,85014.58261,0.02,0,0.031205167,1
44750,21624.99,403081.5735,0.05,0,0.121639747,0
44751,21594.75,178417.8447,0,0,0.121640882,0
44752,21592.15,192188.2156,0,0,0.117847382,0
44753,20861.11,137535.4072,-0.03,0,0.030854818,0
44754,19963.61,139506.4586,-0.04,0,-0.010519017,0
44755,19331.28,209250.2489,-0.03,0,-0.059968849,1
44756,20234.87,174809.217,0.05,0,-0.064283036,1
44757,20588.84,143343.3049,0.02,0,-0.046581229,1
44758,20830.04,121011.6739,0.01,0,-0.035295698,1
44759,21195.6,118229.4525,0.02,0,0.016034142,0
44760,20799.58,239942.7313,-0.02,0,0.041874691,1
44761,22432.58,263770.7657,0.08,0,0.160429108,1
44762,23398.48,238762.1709,0.04,0,0.156344469,0
44763,23223.3,184817.6819,-0.01,0,0.127955727,0
44764,23152.19,171598.4397,0,0,0.111480823,0
44765,22684.83,122137.7738,-0.02,0,0.070261281,0
44766,22448.58,115189.6728,-0.01,0,0.079280447,1
44767,22577.13,180344.7664,0.01,0,0.006443753,0
44768,21310.9,177817.2433,-0.06,0,-0.089218616,0
44769,21254.67,210971.198,0,0,-0.084769606,1
44770,22954.31,236029.0741,0.08,0,-0.008546924,1
44771,23845.25,198298.5062,0.04,0,0.051154009,0
44772,23777.28,151060.1321,0,0,0.059188599,0
44773,23644.64,127743.3248,-0.01,0,0.047282803,0
44774,23296.36,144210.1622,-0.01,0,0.093166408,0
44775,23266.9,158073.2823,0,0,0.094672371,0
44776,22985.93,145948.81,-0.01,0,0.001377519,0
44777,22816.91,154854.6702,-0.01,0,-0.04312557,0
44778,22622.41,175251.6975,-0.01,0,-0.048570316,1
44779,23313.56,83911.80307,0.03,0,-0.014002328,0
44780,22954.21,88890.00877,-0.02,0,-0.014686844,1
44781,23174.39,170958.4415,0.01,0,-0.003976035,1
44782,23810.98,143182.5086,0.03,0,0.035893697,0
44783,23151.32,208916.5495,-0.03,0,0.014656235,1
44784,23954.05,249759.7956,0.03,0,0.058863755,0
44785,23933.09,174207.5704,0,0,0.026573805,1
44786,24401.7,152852.2544,0.02,0,0.063059892,1
44787,24443.06,151206.1447,0,0,0.054744483,0
44788,24305.25,242539.5476,-0.01,0,0.02075807,0
44789,24093.04,179324.9482,-0.01,0,0.04067673,0
44790,23856.15,210668.6877,-0.01,0,-0.004086992,0
44791,23342.66,144185.9701,-0.02,0,-0.024670028,0
44792,23191.45,283995.8775,-0.01,0,-0.049596954,0
44793,20834.39,183041.6836,-0.1,0,-0.147635771,1
44794,21140.07,159200.6841,0.01,0,-0.130226186,1
44795,21516.7,222222.0453,0.02,0,-0.106932957,0
44796,21400.75,200967.7716,-0.01,0,-0.102925241,1
44797,21529.11,174383.2205,0.01,0,-0.077692517,0
44798,21368.05,169915.783,-0.01,0,-0.078623803,1
44799,21559.04,273811.6196,0.01,0,0.034781436,0
44800,20239.14,162582.4603,-0.06,0,-0.042617172,0
44801,20037.6,139307.9598,-0.01,0,-0.068741954,0
44802,19555.61,210509.4955,-0.02,0,-0.086218474,1
44803,20287.2,256634.3553,0.04,0,-0.057685153,0
44804,19813.03,276946.6077,-0.02,0,-0.072773136,1
44805,20048.44,245289.9726,0.01,0,-0.070068055,1
44806,20132.64,245986.6033,0,0,-0.005262081,0
44807,19950.98,146639.032,-0.01,0,-0.004322873,0
44808,19832.45,145588.7789,-0.01,0,0.014156551,1
44809,20000.3,222543.0106,0.01,0,-0.014141922,0
44810,19795.34,356315.0572,-0.01,0,-0.000892847,0
44811,18790.61,287394.7788,-0.05,0,-0.062739545,1
44812,19292.85,262813.2827,0.03,0,-0.04171286,1
44813,19320.54,428919.7465,0,0,-0.03159945,1
44814,21361.62,307997.335,0.11,0,0.077104442,1
44815,21647.21,280702.5515,0.01,0,0.082344265,1
44816,21826.87,395395.6183,0.01,0,0.102626679,1
44817,22395.44,431915.0333,0.03,0,0.191842096,0
44818,20173.62,340826.4015,-0.1,0,0.045652664,1
44819,20227.17,333069.7608,0,0,0.046925707,0
44820,19701.88,283791.0706,-0.03,0,-0.077697291,1
44821,19803.3,179350.2434,0.01,0,-0.08518003,1
44822,20112.61,254217.469,0.02,0,-0.078538975,0
44823,19417.45,380512.4031,-0.03,0,-0.132973052,1
44824,19537.02,324098.3286,0.01,0,-0.031556062,0
44825,18874.31,385034.1002,-0.03,0,-0.066883306,0
44826,18461.36,379321.7211,-0.02,0,-0.06296455,1
44827,19401.63,385886.9183,0.05,0,-0.020282983,0
44828,19288.57,239496.5675,-0.01,0,-0.040971311,0
44829,18921.99,191191.4492,-0.02,0,-0.025516224,0
44830,18809.13,439239.2194,-0.01,0,-0.037256961,1
44831,19226.68,593260.7416,0.02,0,0.018669292,0
44832,19078.1,521385.4555,-0.01,0,0.033407073,1
44833,19412.82,406424.9326,0.02,0,0.000576756,1
44834,19590.54,444322.9534,0.01,0,0.015655386,0
44835,19422.61,165625.1396,-0.01,0,0.026457048,0
44836,19312.24,206812.4703,-0.01,0,0.02674818,0
44837,19057.74,293585.7521,-0.01,0,-0.008786748,1
44838,19629.08,327012.0013,0.03,0,0.028880234,1
44839,20337.82,312239.7522,0.04,0,0.047648925,0
44840,20158.26,320122.1702,-0.01,0,0.028979293,0
44841,19960.67,220874.8391,-0.01,0,0.027702765,0
44842,19530.09,102480.0984,-0.02,0,0.011280411,0
44843,19416.52,113900.8268,-0.01,0,0.018825947,1
44844,19439.96,212509.0985,0,0,-0.009634685,0
44845,19131.87,243473.8429,-0.02,0,-0.059295932,0
44846,19060,213826.2673,0,0,-0.054481885,1
44847,19155.1,399756.6834,0,0,-0.040357864,1
44848,19375.58,351634.326,0.01,0,-0.007911382,0
44849,19176.93,113847.6423,-0.01,0,-0.012339492,0
44850,19068.4,131894.6189,-0.01,0,-0.019113208,1
44851,19262.98,222813.8763,0.01,0,0.006852963,1
44852,19548.48,260313.0785,0.01,0,0.025628541,0
44853,19327.44,186137.2954,-0.01,0,0.008997082,0
44854,19123.35,223530.1307,-0.01,0,-0.013017933,0
44855,19041.92,269310.7577,0,0,-0.00704023,1
44856,19164.37,110403.9084,0.01,0,0.005032934,1
44857,19204.29,167057.2018,0,0,-0.003046777,1
44858,19570.4,256168.1447,0.02,0,0.001121315,0
44859,19330.6,326370.6706,-0.01,0,0.000163498,1
44860,20079.02,380492.6958,0.04,0,0.049973985,1
44861,20771.61,328643.5779,0.03,0,0.090835903,0
44862,20295.11,287039.9457,-0.02,0,0.0590022,1
44863,20591.84,254881.7776,0.01,0,0.072252085,1
44864,20809.68,192795.6089,0.01,0,0.063324204,0
44865,20627.48,303567.6163,-0.01,0,0.067089485,0
44866,20490.74,279932.4377,-0.01,0,0.020504985,0
44867,20482.81,373716.273,0,0,-0.013903592,0
44868,20151.84,319185.1544,-0.02,0,-0.007059336,1
44869,20207.12,453694.3917,0,0,-0.018683129,1
44870,21148.52,245621.9853,0.05,0,0.016282807,1
44871,21299.37,230036.9722,0.01,0,0.032572568,0
44872,20905.58,386977.6034,-0.02,0,0.020245242,0
44873,20590.67,760705.3628,-0.02,0,0.005265879,0
44874,18545.38,731926.9297,-0.1,0,-0.079717783,0
44875,15922.68,608448.3643,-0.14,0,-0.212026256,1
44876,17602.45,393552.8649,0.11,0,-0.167674617,0
44877,17069.98,167819.9604,-0.03,0,-0.198568784,0
44878,16813.16,184960.7885,-0.02,0,-0.195757305,0
44879,16331.78,380210.7775,-0.03,0,-0.206835912,1
44880,16617.72,282461.8439,0.02,0,-0.103942869,1
44881,16900.57,261493.4081,0.02,0,0.061414913,0
44882,16661.61,228038.9787,-0.01,0,-0.053449378,1
44883,16692.56,214224.1818,0,0,-0.022110161,0
44884,16699.43,104963.1556,0,0,-0.006764344,0
44885,16700.68,154842.1348,0,0,0.022587862,0
44886,16279.5,324096.9978,-0.03,0,-0.020352973,0
44887,15781.29,239548.0662,-0.03,0,-0.066227352,1
44888,16227.96,264927.7041,0.03,0,-0.026026897,1
44889,16603.11,206565.9235,0.02,0,-0.005358675,0
44890,16599.55,182089.4953,0,0,-0.005981042,0
44891,16521.35,181804.8167,0,0,-0.010737886,0
44892,16457.61,162025.4761,0,0,0.010940754,0
44893,16428.77,252695.4037,0,0,0.041028332,0
44894,16212.18,248106.2501,-0.01,0,-0.000972396,1
44895,16442.91,303019.8072,0.01,0,-0.009648795,1
44896,17165.53,232818.1822,0.04,0,0.034096105,0
44897,16978,202372.2062,-0.01,0,0.027639993,1
44898,17092.13,154542.5731,0.01,0,0.038554808,0
44899,16885.2,178619.1339,-0.01,0,0.02778236,1
44900,17106.65,233703.2923,0.01,0,0.055172716,0
44901,16966.35,218730.7688,-0.01,0,0.031833781,1
44902,17088.96,220657.4133,0.01,0,-0.004460684,0
44903,16836.64,236417.978,-0.01,0,-0.008326069,1
44904,17224.1,238422.0647,0.02,0,0.007721097,0
44905,17128.56,140573.9794,-0.01,0,0.014412622,0
44906,17127.49,155286.4787,0,0,0.00121824,0
44907,17085.05,226227.4969,0,0,0.006996201,1
44908,17208.93,284462.9139,0.01,0,0.007020322,1
44909,17775.82,266681.2221,0.03,0,0.055781914,1
44910,17804.01,223701.9688,0,0,0.033668523,0
44911,17356.96,253379.0412,-0.03,0,0.013334454,0
44912,16631.5,144825.6668,-0.04,0,-0.028958709,1
44913,16777.54,112619.3165,0.01,0,-0.017998777,0
44914,16739,179094.2831,0,0,-0.027307334,0
44915,16438.88,248808.9232,-0.02,0,-0.075211158,1
44916,16896.15,156810.9636,0.03,0,-0.050991883,0
44917,16824.68,176044.2724,0,0,-0.030666661,0
44918,16821.9,161612.0095,0,0,0.011448156,0
44919,16778.52,100224.291,0,0,5.84114E-05,1
44920,16835.73,125441.072,0,0,0.00577872,0
44921,16832.11,124564.0066,0,0,0.023920729,1
44922,16919.39,173749.5862,0.01,0,0.001375461,0
44923,16706.06,193037.5658,-0.01,0,-0.007050357,0
44924,16547.32,160998.4716,-0.01,0,-0.01632277,1
44925,16633.47,164916.3117,0.01,0,-0.008644982,0
44926,16607.48,114490.4286,0,0,-0.013557476,0
44927,16541.77,96925.41374,0,0,-0.017249174,1
44928,16617.17,121888.5719,0,0,-0.017862346,1
44929,16672.78,159541.5373,0,0,-0.001992091,0
44930,16675.65,220362.1886,0,0,0.007755334,1
44931,16850.36,163473.5664,0.01,0,0.013039372,0
44932,16831.85,207401.2842,0,0,0.013510177,1
44933,16950.31,104526.5688,0.01,0,0.024697478,0
44934,16943.83,135155.897,0,0,0.01965798,1
44935,17127.83,266211.5272,0.01,0,0.027292989,1
44936,17179.04,221382.4258,0,0,0.030187129,1
44937,17440.64,262221.6065,0.02,0,0.035030706,1
44938,17943.26,454568.3218,0.03,0,0.066030175,1
44939,18846.62,368615.8782,0.05,0,0.11187465,1
44940,19930.01,393913.7495,0.06,0,0.176239965,1
44941,20952.76,178542.2255,0.05,0,0.223316672,0
44942,20872.99,293078.0826,0,0,0.215026567,1
44943,21185.65,275407.7441,0.01,0,0.214728932,0
44944,21132.29,350916.0195,0,0,0.177728573,0
44945,20677.47,251385.8493,-0.02,0,0.09714474,1
44946,21071.59,338079.1366,0.02,0,0.057279449,1
44947,22666,346445.4843,0.08,0,0.081766793,1
44948,22783.35,253577.7529,0.01,0,0.091523064,0
44949,22706.02,293588.3794,0,0,0.071764142,1
44950,22917.81,293158.7825,0.01,0,0.084492499,0
44951,22631.94,346042.8322,-0.01,0,0.094521719,1
44952,23060.42,288924.4358,0.02,0,0.094384429,0
44953,23009.65,280833.8632,0,0,0.015161475,1
44954,23074.16,148115.7109,0,0,0.012764146,0
44955,23021.4,295688.792,0,0,0.013889709,1
44956,23743.37,302405.9012,0.03,0,0.036022639,0
44957,22827.38,264649.3491,-0.04,0,0.008635583,1
44958,23125.13,310790.4227,0.01,0,0.002806107,1
44959,23731.41,364177.2075,0.03,0,0.031367709,0
44960,23489.33,332571.029,-0.01,0,0.017992854,0
44961,23431.9,166126.473,0,0,0.017831235,0
44962,23327.66,209251.3392,0,0,-0.017508467,0
44963,22932.91,265371.6069,-0.02,0,0.004622957,0
44964,22762.52,308006.7248,-0.01,0,-0.015680344,1
44965,23242.42,280056.3072,0.02,0,-0.020605181,0
44966,22961.85,402894.6955,-0.01,0,-0.022456153,0
44967,21797.83,338591.9425,-0.05,0,-0.069736982,0
44968,21625.19,177021.5843,-0.01,0,-0.072980745,1
44969,21862.02,204435.6516,0.01,0,-0.046696647,0
44970,21782.37,295730.7679,0,0,-0.043059819,0
44971,21774.63,361958.4011,0,0,-0.063151341,1
44972,22199.84,375669.1611,0.02,0,-0.033185915,1
44973,24322.87,450080.6837,0.1,0,0.115839054,0
44974,23517.72,496813.2138,-0.03,0,0.087515069,1
44975,24568.24,216917.2521,0.04,0,0.123786366,1
44976,24632.05,300395.9954,0,0,0.130825066,0
44977,24272.51,346938.57,-0.01,0,0.114715152,1
44978,24843.89,376000.8287,0.02,0,0.11910221,0
44979,24450.67,379425.7537,-0.02,0,0.005254314,0
44980,24182.21,398400.4544,-0.01,0,0.028254865,0
44981,23940.2,343582.5745,-0.01,0,-0.025563085,0
44982,23184.04,191311.8101,-0.03,0,-0.058785607,0
44983,23157.07,202323.7362,0,0,-0.045954868,1
44984,23554.85,283706.0859,0.02,0,-0.051885594,0
44985,23492.09,264140.9989,0,0,-0.039204652,0
44986,23141.57,315287.4174,-0.01,0,-0.043033288,1
44987,23629.76,239315.4522,0.02,0,-0.01296731,0
44988,23465.32,319954.1979,-0.01,0,0.012132484,0
44989,22354.34,121257.3813,-0.05,0,-0.034664575,0
44990,22346.57,154841.7579,0,0,-0.051296442,1
44991,22430.24,203751.8296,0,0,-0.045200321,0
44992,22409.41,292519.8091,0,0,-0.031638303,0
44993,22198.56,301460.5727,-0.01,0,-0.060567691,0
44994,21704.37,443658.2858,-0.02,0,-0.07504479,0
44995,20362.21,618456.4671,-0.06,0,-0.089116028,0
44996,20150.69,427831.8213,-0.01,0,-0.098264745,1
44997,20455.73,430944.9429,0.02,0,-0.088028929,1
44998,21998.05,687889.3126,0.08,0,-0.018356574,1
44999,24112.27,699360.9342,0.1,0,0.086208745,1
45000,24670.41,581450.7298,0.02,0,0.136656351,0
45001,24285.66,439421.33,-0.02,0,0.192682916,1
45002,24998.78,624460.6809,0.03,0,0.240591761,1
45003,27395.13,371238.9717,0.1,0,0.33923991,0
45004,26907.49,372066.9905,-0.02,0,0.223176145,1
45005,27972.87,477378.2337,0.04,0,0.160109355,0
45006,27717.01,420929.7422,-0.01,0,0.12349207,1
45007,28107.81,224113.413,0.01,0,0.157382999,0
45008,27250.97,128649.6082,-0.03,0,0.090091996,1
45009,28295.42,86242.06544,0.04,0,0.03286314,0
45010,27454.46,50844.08102,-0.03,0,0.020327797,0
45011,27462.96,49671.70353,0,0,-0.018228734,1
45012,27968.05,88039.46898,0.02,0,0.009057254,0
45013,27124.9,78602.44341,-0.03,0,-0.034969284,1
45014,27261.06,89486.16008,0.01,0,0.000370262,1
45015,28348.6,98865.43256,0.04,0,0.001879456,0
45016,28028.53,78198.12139,-0.01,0,0.0209099,1
45017,28465.36,30238.44753,0.02,0,0.036500071,0
45018,28452.74,37365.65692,0,0,0.017330132,0
45019,28171.87,79180.01405,-0.01,0,0.038598115,0
45020,27800,49722.55691,-0.01,0,0.019769591,1
45021,28165.47,60737.64732,0.01,0,-0.006459931,0
45022,28170.01,40118.94963,0,0,0.005047714,0
45023,28033.83,24762.09387,0,0,-0.015159829,0
45024,27906.34,19479.96735,0,0,-0.019203774,1
45025,27938.38,32531.16101,0,0,-0.008288055,1
45026,28323.76,67754.0622,0.01,0,0.018840288,1
45027,29637.35,67990.07621,0.05,0,0.052258315,1
45028,30200.43,62049.48451,0.02,0,0.072077362,0
45029,29888.07,51934.11731,-0.01,0,0.066142942,1
45030,30373.84,75984.19452,0.02,0,0.088420767,1
45031,30466.93,25429.81247,0,0,0.090504532,0
45032,30295.1,26431.99322,-0.01,0,0.069600223,0
45033,30304.66,56441.81127,0,0,0.022515846,0
45034,29430.27,62004.89434,-0.03,0,-0.025501624,1
45035,30380.01,86575.48656,0.03,0,0.01645941,0
45036,28797.1,76879.09372,-0.05,0,-0.051911118,0
45037,28243.65,77684.7679,-0.02,0,-0.072973549,0
45038,27262.84,36023.69686,-0.03,0,-0.100090774,1
45039,27816.85,34812.09581,0.02,0,-0.082093315,0
45040,27590.59,53111.56874,-0.01,0,-0.06250979,0
45041,27510.93,52325.14637,0,0,-0.094439732,1
45042,28300.8,129228.404,0.03,0,-0.017234374,1
45043,28415.29,95430.82431,0,0,0.006077118,1
45044,29472.77,54298.16578,0.04,0,0.081060154,0
45045,29311.69,20466.83058,-0.01,0,0.053738651,0
45046,29230.45,39752.5372,0,0,0.059435481,0
45047,29233.2,64433.65958,0,0,0.062603118,0
45048,28068.26,50824.5224,-0.04,0,-0.008216729,1
45049,28669.85,64615.79213,0.02,0,0.008958557,1
45050,29026.16,42575.47501,0.01,0,-0.015153309,0
45051,28838.16,58415.83048,-0.01,0,-0.016154988,1
45052,29505.6,49249.28459,0.02,0,0.009413129,0
45053,28848.19,30003.41028,-0.02,0,-0.0131703,0
45054,28430.09,68244.36179,-0.01,0,0.012891073,0
45055,27668.8,40113.31069,-0.03,0,-0.034916471,0
45056,27628.28,71155.11355,0,0,-0.048159316,0
45057,27598.74,47635.31365,0,0,-0.04297847,0
45058,26968.61,67207.93494,-0.02,0,-0.085983339,0
45059,26795.01,22814.90421,-0.01,0,-0.071171883,0
45060,26775.27,21594.8036,0,0,-0.05820664,1
45061,26917.61,40430.08333,0.01,0,-0.027149352,1
45062,27162.15,33270.45451,0.01,0,-0.016871481,0
45063,27033.85,42958.97785,0,0,-0.020467963,1
